SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
1,USD Coin,USDC,2018-10-09 23:59:59,"1,01","1,00","1,00","1,01","108803,00","0,00"
2,USD Coin,USDC,2018-10-10 23:59:59,"1,02","1,00","1,00","1,01","711783,00","0,00"
3,USD Coin,USDC,2018-10-11 23:59:59,"1,03","1,00","1,01","1,01","4177290,00","0,00"
4,USD Coin,USDC,2018-10-12 23:59:59,"1,02","1,00","1,01","1,01","1322240,00","0,00"
5,USD Coin,USDC,2018-10-13 23:59:59,"1,02","1,00","1,01","1,01","698507,00","0,00"
6,USD Coin,USDC,2018-10-14 23:59:59,"1,02","1,00","1,01","1,02","982750,00","0,00"
7,USD Coin,USDC,2018-10-15 23:59:59,"1,11","1,00","1,02","1,03","10660400,00","0,00"
8,USD Coin,USDC,2018-10-16 23:59:59,"1,04","1,02","1,03","1,02","2124080,00","24323316,23"
9,USD Coin,USDC,2018-10-17 23:59:59,"1,03","1,01","1,02","1,01","1102740,00","24107422,79"
10,USD Coin,USDC,2018-10-18 23:59:59,"1,02","1,01","1,01","1,01","1182450,00","24187789,27"
11,USD Coin,USDC,2018-10-19 23:59:59,"1,02","1,01","1,01","1,01","715078,00","24002105,74"
12,USD Coin,USDC,2018-10-20 23:59:59,"1,01","1,00","1,01","1,01","299871,00","23994903,42"
13,USD Coin,USDC,2018-10-21 23:59:59,"1,02","1,00","1,01","1,01","509276,00","24149158,59"
14,USD Coin,USDC,2018-10-22 23:59:59,"1,02","1,00","1,01","1,01","1211160,00","33637864,50"
15,USD Coin,USDC,2018-10-23 23:59:59,"1,02","1,01","1,01","1,01","1503840,00","0,00"
16,USD Coin,USDC,2018-10-24 23:59:59,"1,01","1,00","1,01","1,01","923940,00","85597083,77"
17,USD Coin,USDC,2018-10-25 23:59:59,"1,01","1,00","1,01","1,01","1365520,00","85423350,56"
18,USD Coin,USDC,2018-10-26 23:59:59,"1,02","1,00","1,01","1,01","950623,00","125705149,38"
19,USD Coin,USDC,2018-10-27 23:59:59,"1,01","1,00","1,01","1,01","712963,00","125258973,69"
20,USD Coin,USDC,2018-10-28 23:59:59,"1,01","1,00","1,01","1,01","282707,00","125585473,77"
21,USD Coin,USDC,2018-10-29 23:59:59,"1,02","1,01","1,01","1,01","1983680,00","126268125,22"
22,USD Coin,USDC,2018-10-30 23:59:59,"1,01","1,00","1,01","1,00","715882,00","127961108,52"
23,USD Coin,USDC,2018-10-31 23:59:59,"1,01","0,99","1,01","1,00","1279360,00","126902714,86"
24,USD Coin,USDC,2018-11-01 23:59:59,"1,02","0,99","1,00","0,99","1800480,00","126328568,29"
25,USD Coin,USDC,2018-11-02 23:59:59,"1,01","0,99","0,99","1,00","2042390,00","132263915,84"
26,USD Coin,USDC,2018-11-03 23:59:59,"1,01","1,00","1,00","1,00","1402480,00","132760169,64"
