SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
41,Bitcoin,BTC,2013-06-08 23:59:59,"111,42","107,30","111,00","108,30","0,00","1219717920,00"
42,Bitcoin,BTC,2013-06-09 23:59:59,"108,99","88,50","107,89","100,00","0,00","1126642500,00"
43,Bitcoin,BTC,2013-06-10 23:59:59,"110,10","95,00","100,44","106,35","0,00","1198638945,00"
44,Bitcoin,BTC,2013-06-11 23:59:59,"109,60","104,00","106,35","108,90","0,00","1227874725,00"
45,Bitcoin,BTC,2013-06-12 23:59:59,"111,79","106,73","109,00","108,15","0,00","1219969852,50"
46,Bitcoin,BTC,2013-06-13 23:59:59,"110,30","100,53","108,78","104,00","0,00","1173637400,00"
47,Bitcoin,BTC,2013-06-14 23:59:59,"104,70","98,00","103,95","99,98","0,00","1128709292,08"
48,Bitcoin,BTC,2013-06-15 23:59:59,"103,70","98,00","100,00","99,99","0,00","1129245603,78"
49,Bitcoin,BTC,2013-06-16 23:59:59,"101,60","98,95","99,80","99,51","0,00","1124306271,75"
50,Bitcoin,BTC,2013-06-17 23:59:59,"102,21","99,00","99,90","101,70","0,00","1149418485,00"
51,Bitcoin,BTC,2013-06-18 23:59:59,"111,11","101,03","101,95","107,40","0,00","1214216070,00"
52,Bitcoin,BTC,2013-06-19 23:59:59,"110,22","105,75","107,05","108,25","0,00","1224193837,50"
53,Bitcoin,BTC,2013-06-20 23:59:59,"114,30","107,50","108,25","110,15","0,00","1246104920,00"
54,Bitcoin,BTC,2013-06-21 23:59:59,"114,99","107,68","111,29","109,50","0,00","1239214237,50"
55,Bitcoin,BTC,2013-06-22 23:59:59,"109,96","107,51","109,50","108,30","0,00","1226110327,50"
56,Bitcoin,BTC,2013-06-23 23:59:59,"108,80","106,23","108,20","107,60","0,00","1218626490,00"
57,Bitcoin,BTC,2013-06-24 23:59:59,"108,33","100,98","107,90","102,74","0,00","1163935725,67"
58,Bitcoin,BTC,2013-06-25 23:59:59,"106,47","101,01","102,09","103,95","0,00","1178086140,00"
59,Bitcoin,BTC,2013-06-26 23:59:59,"105,49","102,79","103,33","104,00","0,00","1179105200,00"
60,Bitcoin,BTC,2013-06-27 23:59:59,"104,00","101,10","104,00","101,44","0,00","1150468022,90"
61,Bitcoin,BTC,2013-06-28 23:59:59,"101,74","92,33","101,74","94,65","0,00","1073887456,97"
62,Bitcoin,BTC,2013-06-29 23:59:59,"99,99","93,00","94,66","94,99","0,00","1078198523,95"
63,Bitcoin,BTC,2013-06-30 23:59:59,"98,12","94,22","95,00","96,61","0,00","1096957771,35"
64,Bitcoin,BTC,2013-07-01 23:59:59,"97,66","86,30","97,51","88,05","0,00","1000065296,25"
65,Bitcoin,BTC,2013-07-02 23:59:59,"92,30","87,51","88,05","90,13","0,00","1024082227,85"
66,Bitcoin,BTC,2013-07-03 23:59:59,"90,98","76,98","90,40","77,53","0,00","881233115,50"
67,Bitcoin,BTC,2013-07-04 23:59:59,"83,11","72,00","78,89","80,53","0,00","915618608,90"
68,Bitcoin,BTC,2013-07-05 23:59:59,"80,00","65,53","79,99","68,43","0,00","778411178,88"
69,Bitcoin,BTC,2013-07-06 23:59:59,"75,00","66,82","68,50","70,28","0,00","799741618,54"
70,Bitcoin,BTC,2013-07-07 23:59:59,"74,56","66,62","68,75","74,56","0,00","848838978,92"
71,Bitcoin,BTC,2013-07-08 23:59:59,"80,00","72,60","76,50","76,52","0,00","871457940,10"
72,Bitcoin,BTC,2013-07-09 23:59:59,"78,30","72,52","76,00","76,69","0,00","873841849,25"
73,Bitcoin,BTC,2013-07-10 23:59:59,"87,00","76,20","76,72","86,76","0,00","988957719,00"
74,Bitcoin,BTC,2013-07-11 23:59:59,"90,28","85,08","88,00","88,98","0,00","1014650062,50"
75,Bitcoin,BTC,2013-07-12 23:59:59,"104,00","88,17","88,98","93,59","0,00","1067634684,43"
76,Bitcoin,BTC,2013-07-13 23:59:59,"98,25","88,06","93,99","98,13","0,00","1119796119,51"
77,Bitcoin,BTC,2013-07-14 23:59:59,"98,70","92,86","98,70","94,69","0,00","1080917760,48"
78,Bitcoin,BTC,2013-07-15 23:59:59,"101,90","93,11","93,61","98,40","0,00","1123658943,86"
79,Bitcoin,BTC,2013-07-16 23:59:59,"99,86","96,14","98,89","97,45","0,00","1113217032,45"
80,Bitcoin,BTC,2013-07-17 23:59:59,"99,97","96,18","96,71","98,50","0,00","1125658000,00"
81,Bitcoin,BTC,2013-07-18 23:59:59,"98,80","86,20","98,50","90,58","0,00","1035512824,50"
82,Bitcoin,BTC,2013-07-19 23:59:59,"95,20","87,80","90,07","92,17","0,00","1054083771,00"
83,Bitcoin,BTC,2013-07-20 23:59:59,"93,10","89,27","92,00","89,39","0,00","1022707664,60"
84,Bitcoin,BTC,2013-07-21 23:59:59,"91,95","88,00","89,82","90,76","0,00","1038798980,07"
85,Bitcoin,BTC,2013-07-22 23:59:59,"92,00","90,08","92,00","91,61","0,00","1048939080,50"
86,Bitcoin,BTC,2013-07-23 23:59:59,"96,82","91,60","91,60","95,56","0,00","1094484057,67"
87,Bitcoin,BTC,2013-07-24 23:59:59,"95,99","93,00","95,56","94,51","0,00","1082848325,00"
88,Bitcoin,BTC,2013-07-25 23:59:59,"97,33","93,87","94,50","96,90","0,00","1110587857,50"
89,Bitcoin,BTC,2013-07-26 23:59:59,"97,47","96,00","96,95","96,02","0,00","1100902799,57"
90,Bitcoin,BTC,2013-07-27 23:59:59,"97,00","93,00","96,02","94,12","0,00","1079491696,80"
91,Bitcoin,BTC,2013-07-28 23:59:59,"100,58","94,00","94,40","99,76","0,00","1144602837,90"
92,Bitcoin,BTC,2013-07-29 23:59:59,"102,50","98,46","98,60","101,20","0,00","1161619140,00"
93,Bitcoin,BTC,2013-07-30 23:59:59,"107,99","100,47","101,49","107,99","0,00","1240092366,00"
94,Bitcoin,BTC,2013-07-31 23:59:59,"111,34","103,88","107,95","106,09","0,00","1218777833,50"
95,Bitcoin,BTC,2013-08-01 23:59:59,"108,00","103,01","106,21","104,00","0,00","1195225200,00"
96,Bitcoin,BTC,2013-08-02 23:59:59,"108,00","101,21","104,86","104,50","0,00","1201487184,88"
97,Bitcoin,BTC,2013-08-03 23:59:59,"105,78","102,00","104,50","104,00","0,00","1196226508,12"
98,Bitcoin,BTC,2013-08-04 23:59:59,"105,95","103,52","104,95","105,14","0,00","1209797378,40"
99,Bitcoin,BTC,2013-08-05 23:59:59,"107,77","105,00","105,12","106,22","0,00","1222677176,00"
100,Bitcoin,BTC,2013-08-06 23:59:59,"107,38","105,56","106,72","106,75","0,00","1229098150,00"
101,Bitcoin,BTC,2013-08-07 23:59:59,"106,75","106,75","106,75","106,75","0,00","1229098150,00"
102,Bitcoin,BTC,2013-08-08 23:59:59,"106,75","101,26","106,75","103,00","0,00","1187105900,00"
103,Bitcoin,BTC,2013-08-09 23:59:59,"105,75","101,93","103,07","102,80","0,00","1185307130,00"
104,Bitcoin,BTC,2013-08-10 23:59:59,"103,90","102,41","102,80","103,00","0,00","1188153925,00"
105,Bitcoin,BTC,2013-08-11 23:59:59,"105,19","102,75","103,00","105,00","0,00","1211789250,00"
106,Bitcoin,BTC,2013-08-12 23:59:59,"108,00","103,50","105,00","106,64","0,00","1231248580,90"
107,Bitcoin,BTC,2013-08-13 23:59:59,"109,35","104,65","106,99","109,00","0,00","1259042650,00"
108,Bitcoin,BTC,2013-08-14 23:59:59,"115,00","108,00","109,56","112,56","0,00","1300656724,05"
109,Bitcoin,BTC,2013-08-15 23:59:59,"113,25","109,00","112,56","109,99","0,00","1271404657,25"
110,Bitcoin,BTC,2013-08-16 23:59:59,"112,30","108,52","110,00","108,99","0,00","1260352119,00"
111,Bitcoin,BTC,2013-08-17 23:59:59,"113,75","108,22","108,99","113,50","0,00","1312996375,00"
112,Bitcoin,BTC,2013-08-18 23:59:59,"114,69","112,00","112,75","113,50","0,00","1313544012,50"
113,Bitcoin,BTC,2013-08-19 23:59:59,"123,06","111,77","113,38","119,00","0,00","1377725475,00"
114,Bitcoin,BTC,2013-08-20 23:59:59,"123,01","117,51","119,00","121,21","0,00","1403829641,38"
115,Bitcoin,BTC,2013-08-21 23:59:59,"124,91","119,68","121,21","123,30","0,00","1428698677,50"
116,Bitcoin,BTC,2013-08-22 23:59:59,"123,50","120,60","123,30","121,15","0,00","1404437432,50"
117,Bitcoin,BTC,2013-08-23 23:59:59,"122,00","118,44","122,00","118,50","0,00","1374309422,45"
118,Bitcoin,BTC,2013-08-24 23:59:59,"121,39","118,02","118,51","120,04","0,00","1392768092,25"
119,Bitcoin,BTC,2013-08-25 23:59:59,"122,99","119,17","119,60","122,11","0,00","1417198896,58"
120,Bitcoin,BTC,2013-08-26 23:59:59,"122,75","119,93","122,11","120,06","0,00","1393847158,60"
121,Bitcoin,BTC,2013-08-27 23:59:59,"127,24","120,07","120,07","126,50","0,00","1469193137,50"
122,Bitcoin,BTC,2013-08-28 23:59:59,"127,32","122,62","126,48","122,62","0,00","1424675797,50"
123,Bitcoin,BTC,2013-08-29 23:59:59,"123,70","122,21","122,62","122,39","0,00","1422584866,25"
124,Bitcoin,BTC,2013-08-30 23:59:59,"135,75","120,99","122,35","133,49","0,00","1552288465,00"
125,Bitcoin,BTC,2013-08-31 23:59:59,"140,89","132,72","133,09","135,35","0,00","1574672051,25"
126,Bitcoin,BTC,2013-09-01 23:59:59,"145,81","134,81","135,14","138,34","0,00","1610215347,00"
127,Bitcoin,BTC,2013-09-02 23:59:59,"146,50","134,89","138,63","135,85","0,00","1581969853,75"
128,Bitcoin,BTC,2013-09-03 23:59:59,"138,34","133,00","135,61","136,77","0,00","1593346565,25"
129,Bitcoin,BTC,2013-09-04 23:59:59,"144,50","123,61","136,53","126,74","0,00","1477012117,50"
130,Bitcoin,BTC,2013-09-05 23:59:59,"131,44","121,83","126,76","126,43","0,00","1473965190,50"
131,Bitcoin,BTC,2013-09-06 23:59:59,"127,34","119,15","126,49","119,15","0,00","1389646450,00"
132,Bitcoin,BTC,2013-09-07 23:59:59,"125,94","118,46","118,89","124,15","0,00","1448411493,75"
133,Bitcoin,BTC,2013-09-08 23:59:59,"124,72","120,49","124,13","121,66","0,00","1419836071,50"
134,Bitcoin,BTC,2013-09-09 23:59:59,"129,06","119,75","121,86","127,11","0,00","1484085516,00"
135,Bitcoin,BTC,2013-09-10 23:59:59,"129,74","125,90","127,27","125,91","0,00","1470679164,00"
136,Bitcoin,BTC,2013-09-11 23:59:59,"137,83","123,27","125,89","135,25","0,00","1580450350,00"
137,Bitcoin,BTC,2013-09-12 23:59:59,"136,08","131,81","135,55","133,13","0,00","1556386219,25"
138,Bitcoin,BTC,2013-09-13 23:59:59,"137,58","132,27","132,83","134,98","0,00","1578699084,00"
139,Bitcoin,BTC,2013-09-14 23:59:59,"135,85","128,87","135,01","129,22","0,00","1512038755,50"
140,Bitcoin,BTC,2013-09-15 23:59:59,"131,44","128,26","129,40","130,37","0,00","1526085146,00"
141,Bitcoin,BTC,2013-09-16 23:59:59,"132,72","129,77","130,86","131,72","0,00","1542395098,00"
142,Bitcoin,BTC,2013-09-17 23:59:59,"132,76","124,89","131,59","131,66","0,00","1542278406,00"
143,Bitcoin,BTC,2013-09-18 23:59:59,"133,20","130,54","131,71","131,47","0,00","1540598327,50"
144,Bitcoin,BTC,2013-09-19 23:59:59,"131,77","128,45","131,37","129,65","0,00","1519883708,75"
145,Bitcoin,BTC,2013-09-20 23:59:59,"135,62","126,68","129,70","127,04","0,00","1489921944,00"
146,Bitcoin,BTC,2013-09-21 23:59:59,"128,61","126,24","126,95","127,43","0,00","1495101146,75"
147,Bitcoin,BTC,2013-09-22 23:59:59,"133,94","126,59","127,87","129,12","0,00","1515584736,00"
148,Bitcoin,BTC,2013-09-23 23:59:59,"132,73","125,66","128,98","125,95","0,00","1479037147,50"
149,Bitcoin,BTC,2013-09-24 23:59:59,"127,46","125,39","126,05","127,25","0,00","1494974356,25"
150,Bitcoin,BTC,2013-09-25 23:59:59,"129,69","127,33","127,38","128,22","0,00","1507033770,00"
151,Bitcoin,BTC,2013-09-26 23:59:59,"134,93","127,32","128,21","128,38","0,00","1509434269,00"
152,Bitcoin,BTC,2013-09-27 23:59:59,"134,74","128,49","128,94","133,78","0,00","1573520360,00"
153,Bitcoin,BTC,2013-09-28 23:59:59,"135,63","132,56","133,77","134,78","0,00","1585878761,50"
154,Bitcoin,BTC,2013-09-29 23:59:59,"140,61","134,71","134,90","137,34","0,00","1616584504,50"
155,Bitcoin,BTC,2013-09-30 23:59:59,"138,35","130,27","137,15","133,00","0,00","1566038425,00"
156,Bitcoin,BTC,2013-10-01 23:59:59,"134,63","131,55","132,68","132,18","0,00","1557001092,00"
157,Bitcoin,BTC,2013-10-02 23:59:59,"133,59","102,25","132,05","114,13","0,00","1344930746,00"
158,Bitcoin,BTC,2013-10-03 23:59:59,"123,63","111,82","114,45","123,63","0,00","1457492614,50"
159,Bitcoin,BTC,2013-10-04 23:59:59,"130,09","123,41","123,41","129,01","0,00","1521498786,50"
160,Bitcoin,BTC,2013-10-05 23:59:59,"130,44","128,03","128,63","128,55","0,00","1516777518,75"
161,Bitcoin,BTC,2013-10-06 23:59:59,"129,66","126,15","128,36","129,00","0,00","1522686975,00"
162,Bitcoin,BTC,2013-10-07 23:59:59,"130,27","126,36","129,43","126,94","0,00","1498859917,50"
163,Bitcoin,BTC,2013-10-08 23:59:59,"127,47","124,71","126,74","126,00","0,00","1488277350,00"
164,Bitcoin,BTC,2013-10-09 23:59:59,"131,75","125,58","125,85","130,69","0,00","1544249376,25"
165,Bitcoin,BTC,2013-10-10 23:59:59,"131,50","129,26","130,67","130,59","0,00","1543701125,25"
166,Bitcoin,BTC,2013-10-11 23:59:59,"131,81","129,64","130,75","130,90","0,00","1547971040,00"
167,Bitcoin,BTC,2013-10-12 23:59:59,"135,66","130,56","130,90","135,19","0,00","1599426130,50"
168,Bitcoin,BTC,2013-10-13 23:59:59,"138,66","134,55","135,19","138,13","0,00","1634968838,50"
169,Bitcoin,BTC,2013-10-14 23:59:59,"144,12","138,90","139,27","140,52","0,00","1664129178,00"
170,Bitcoin,BTC,2013-10-15 23:59:59,"145,39","139,13","140,77","145,24","0,00","1720981439,00"
171,Bitcoin,BTC,2013-10-16 23:59:59,"152,23","142,43","145,65","142,55","0,00","1689851847,50"
172,Bitcoin,BTC,2013-10-17 23:59:59,"147,42","142,41","142,41","146,25","0,00","1734327562,50"
173,Bitcoin,BTC,2013-10-18 23:59:59,"155,96","145,57","146,37","155,96","0,00","1850219763,00"
174,Bitcoin,BTC,2013-10-19 23:59:59,"177,48","155,70","155,91","172,42","0,00","2046457290,50"
175,Bitcoin,BTC,2013-10-20 23:59:59,"174,91","168,95","171,66","174,61","0,00","2073319140,00"
176,Bitcoin,BTC,2013-10-21 23:59:59,"184,82","174,80","174,80","182,21","0,00","2164518142,50"
177,Bitcoin,BTC,2013-10-22 23:59:59,"196,27","182,65","182,65","193,76","0,00","2302910260,00"
178,Bitcoin,BTC,2013-10-23 23:59:59,"213,62","192,38","193,36","213,62","0,00","2540139398,50"
179,Bitcoin,BTC,2013-10-24 23:59:59,"217,42","168,52","214,30","198,23","0,00","2358198593,25"
180,Bitcoin,BTC,2013-10-25 23:59:59,"198,87","168,50","197,69","186,69","0,00","2222012383,50"
181,Bitcoin,BTC,2013-10-26 23:59:59,"188,41","175,75","187,45","177,32","0,00","2111296044,00"
182,Bitcoin,BTC,2013-10-27 23:59:59,"196,44","176,60","176,60","196,44","0,00","2339831217,00"
183,Bitcoin,BTC,2013-10-28 23:59:59,"198,62","192,06","196,21","198,55","0,00","2365837416,25"
184,Bitcoin,BTC,2013-10-29 23:59:59,"204,79","198,55","198,55","204,39","0,00","2436241934,25"
185,Bitcoin,BTC,2013-10-30 23:59:59,"209,16","199,97","204,39","199,97","0,00","2384492272,50"
186,Bitcoin,BTC,2013-10-31 23:59:59,"205,18","198,85","199,83","204,00","0,00","2433658800,00"
187,Bitcoin,BTC,2013-11-01 23:59:59,"206,65","202,13","203,90","206,18","0,00","2460742836,50"
188,Bitcoin,BTC,2013-11-02 23:59:59,"207,76","201,65","205,81","206,22","0,00","2462261644,50"
189,Bitcoin,BTC,2013-11-03 23:59:59,"215,05","203,99","205,99","215,05","0,00","2568713111,25"
190,Bitcoin,BTC,2013-11-04 23:59:59,"231,01","213,94","214,66","229,10","0,00","2737659087,50"
191,Bitcoin,BTC,2013-11-05 23:59:59,"250,66","226,22","229,21","245,24","0,00","2931598960,00"
192,Bitcoin,BTC,2013-11-06 23:59:59,"263,00","244,78","244,78","262,50","0,00","3138994687,50"
193,Bitcoin,BTC,2013-11-07 23:59:59,"304,17","261,55","261,68","296,41","0,00","3545560086,75"
194,Bitcoin,BTC,2013-11-08 23:59:59,"338,66","296,93","297,85","338,11","0,00","4045494602,75"
195,Bitcoin,BTC,2013-11-09 23:59:59,"370,82","319,71","338,58","339,11","0,00","4058705857,00"
196,Bitcoin,BTC,2013-11-10 23:59:59,"350,70","277,24","348,82","326,62","0,00","3910613094,50"
197,Bitcoin,BTC,2013-11-11 23:59:59,"351,27","311,78","325,41","342,44","0,00","4101635027,00"
198,Bitcoin,BTC,2013-11-12 23:59:59,"362,81","342,80","343,06","360,33","0,00","4317726291,00"
199,Bitcoin,BTC,2013-11-13 23:59:59,"414,05","359,80","360,97","407,37","0,00","4883103453,00"
200,Bitcoin,BTC,2013-11-14 23:59:59,"425,90","395,19","406,41","420,20","0,00","5038817795,00"
201,Bitcoin,BTC,2013-11-15 23:59:59,"437,89","396,11","419,41","417,95","0,00","5013561020,00"
202,Bitcoin,BTC,2013-11-16 23:59:59,"450,26","415,57","417,28","440,22","0,00","5282849104,50"
203,Bitcoin,BTC,2013-11-17 23:59:59,"500,58","440,24","440,96","492,11","0,00","5907842063,75"
204,Bitcoin,BTC,2013-11-18 23:59:59,"703,78","494,94","496,58","703,56","0,00","8449069629,00"
205,Bitcoin,BTC,2013-11-19 23:59:59,"806,11","456,39","712,76","584,61","0,00","7022949160,50"
206,Bitcoin,BTC,2013-11-20 23:59:59,"599,65","448,45","577,98","590,83","0,00","7100077963,75"
207,Bitcoin,BTC,2013-11-21 23:59:59,"733,40","577,29","594,32","722,43","0,00","8684240726,25"
208,Bitcoin,BTC,2013-11-22 23:59:59,"780,85","668,13","724,07","771,44","0,00","9276681716,00"
209,Bitcoin,BTC,2013-11-23 23:59:59,"844,97","771,70","771,70","797,82","0,00","9597335799,00"
210,Bitcoin,BTC,2013-11-24 23:59:59,"807,36","722,87","795,63","774,25","0,00","9317034156,25"
211,Bitcoin,BTC,2013-11-25 23:59:59,"810,68","754,43","773,02","799,11","0,00","9619646224,50"
212,Bitcoin,BTC,2013-11-26 23:59:59,"928,54","800,80","805,73","928,10","0,00","11176110592,50"
213,Bitcoin,BTC,2013-11-27 23:59:59,"1001,96","891,68","923,85","1001,96","0,00","12069885699,00"
214,Bitcoin,BTC,2013-11-28 23:59:59,"1077,56","962,17","1003,38","1031,95","0,00","12435823060,00"
215,Bitcoin,BTC,2013-11-29 23:59:59,"1146,97","1000,64","1042,01","1131,97","0,00","13646039846,20"
216,Bitcoin,BTC,2013-11-30 23:59:59,"1156,14","1106,61","1129,37","1129,43","0,00","13620389320,80"
217,Bitcoin,BTC,2013-12-01 23:59:59,"1133,08","801,82","1128,92","955,85","0,00","11531708947,50"
218,Bitcoin,BTC,2013-12-02 23:59:59,"1055,42","938,41","951,42","1043,33","0,00","12591271605,50"
219,Bitcoin,BTC,2013-12-03 23:59:59,"1096,00","1011,21","1046,40","1078,28","0,00","13018451838,00"
220,Bitcoin,BTC,2013-12-04 23:59:59,"1156,12","1070,16","1077,58","1151,17","0,00","13903428350,50"
221,Bitcoin,BTC,2013-12-05 23:59:59,"1154,36","897,11","1152,73","1045,11","0,00","12626914509,00"
222,Bitcoin,BTC,2013-12-06 23:59:59,"1042,38","829,45","1042,38","829,45","0,00","10025645095,00"
223,Bitcoin,BTC,2013-12-07 23:59:59,"854,64","640,22","835,32","698,23","0,00","8442962248,50"
224,Bitcoin,BTC,2013-12-08 23:59:59,"802,51","670,88","697,31","795,87","0,00","9627500112,75"
225,Bitcoin,BTC,2013-12-09 23:59:59,"921,93","780,90","793,80","893,19","0,00","10808715487,50"
226,Bitcoin,BTC,2013-12-10 23:59:59,"997,23","892,32","892,32","988,51","0,00","11966951485,50"
227,Bitcoin,BTC,2013-12-11 23:59:59,"1001,58","834,23","989,07","878,48","0,00","10638546534,00"
228,Bitcoin,BTC,2013-12-12 23:59:59,"901,94","844,95","882,78","873,26","0,00","10578889955,00"
229,Bitcoin,BTC,2013-12-13 23:59:59,"941,79","860,05","874,98","892,58","0,00","10816819988,00"
230,Bitcoin,BTC,2013-12-14 23:59:59,"904,65","858,36","899,85","872,60","0,00","10578987915,00"
231,Bitcoin,BTC,2013-12-15 23:59:59,"886,16","825,00","875,29","876,12","0,00","10625517651,00"
232,Bitcoin,BTC,2013-12-16 23:59:59,"882,25","668,25","880,33","705,97","0,00","8565534010,00"
233,Bitcoin,BTC,2013-12-17 23:59:59,"754,83","630,88","706,37","682,12","0,00","8279623719,00"
234,Bitcoin,BTC,2013-12-18 23:59:59,"679,32","420,51","678,20","522,70","0,00","6347159167,50"
235,Bitcoin,BTC,2013-12-19 23:59:59,"707,23","502,89","519,06","691,96","0,00","8406397153,00"
236,Bitcoin,BTC,2013-12-20 23:59:59,"729,16","595,33","694,22","625,32","0,00","7599576492,00"
237,Bitcoin,BTC,2013-12-21 23:59:59,"654,27","579,17","619,90","605,66","0,00","7363114610,50"
238,Bitcoin,BTC,2013-12-22 23:59:59,"666,74","585,64","601,78","617,18","0,00","7505757422,50"
239,Bitcoin,BTC,2013-12-23 23:59:59,"680,91","611,04","613,06","673,41","0,00","8192487201,75"
240,Bitcoin,BTC,2013-12-24 23:59:59,"684,39","645,71","672,36","665,58","0,00","8100042042,00"
241,Bitcoin,BTC,2013-12-25 23:59:59,"682,70","649,48","666,31","682,21","0,00","8305173374,25"
242,Bitcoin,BTC,2013-12-26 23:59:59,"777,75","683,94","683,94","761,98","0,00","9279735331,00"
243,Bitcoin,BTC,2013-12-27 23:59:59,"777,51","713,60","763,28","735,07","46862700,00","8955394563,50"
244,Bitcoin,BTC,2013-12-28 23:59:59,"747,06","705,35","737,98","727,83","32505800,00","8869918644,00"
245,Bitcoin,BTC,2013-12-29 23:59:59,"748,61","714,44","728,05","745,05","19011300,00","9082103621,25"
246,Bitcoin,BTC,2013-12-30 23:59:59,"766,60","740,24","741,35","756,13","20707700,00","9217167990,25"
247,Bitcoin,BTC,2013-12-31 23:59:59,"760,58","738,17","760,32","754,01","20897300,00","9191325349,25"
248,Bitcoin,BTC,2014-01-01 23:59:59,"775,35","754,97","754,97","771,40","22489400,00","9403308145,00"
249,Bitcoin,BTC,2014-01-02 23:59:59,"820,31","767,21","773,44","802,39","38489500,00","9781073920,75"
250,Bitcoin,BTC,2014-01-03 23:59:59,"834,15","789,12","802,85","818,72","37810100,00","9980135396,00"
251,Bitcoin,BTC,2014-01-04 23:59:59,"859,51","801,67","823,27","859,51","38005000,00","10477362436,80"
252,Bitcoin,BTC,2014-01-05 23:59:59,"952,40","854,52","858,55","933,53","72898496,00","11379660685,20"
