SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
1,XRP,XRP,2013-08-05 23:59:59,"0,01","0,01","0,01","0,01","0,00","43879157,32"
2,XRP,XRP,2013-08-06 23:59:59,"0,01","0,00","0,01","0,00","0,00","36591007,74"
3,XRP,XRP,2013-08-07 23:59:59,"0,00","0,00","0,00","0,00","0,00","34534120,94"
4,XRP,XRP,2013-08-08 23:59:59,"0,00","0,00","0,00","0,00","0,00","33258632,22"
5,XRP,XRP,2013-08-09 23:59:59,"0,00","0,00","0,00","0,00","0,00","33547503,24"
6,XRP,XRP,2013-08-10 23:59:59,"0,00","0,00","0,00","0,00","0,00","33724969,34"
7,XRP,XRP,2013-08-11 23:59:59,"0,00","0,00","0,00","0,00","0,00","34518485,16"
8,XRP,XRP,2013-08-12 23:59:59,"0,00","0,00","0,00","0,00","0,00","34778195,46"
9,XRP,XRP,2013-08-13 23:59:59,"0,00","0,00","0,00","0,00","0,00","33190303,86"
10,XRP,XRP,2013-08-14 23:59:59,"0,00","0,00","0,00","0,00","0,00","29617450,05"
11,XRP,XRP,2013-08-15 23:59:59,"0,00","0,00","0,00","0,00","0,00","24172680,70"
12,XRP,XRP,2013-08-16 23:59:59,"0,00","0,00","0,00","0,00","0,00","24497514,02"
13,XRP,XRP,2013-08-17 23:59:59,"0,01","0,00","0,00","0,01","0,00","44335331,19"
14,XRP,XRP,2013-08-18 23:59:59,"0,01","0,01","0,01","0,01","0,00","43916526,83"
15,XRP,XRP,2013-08-19 23:59:59,"0,01","0,01","0,01","0,01","0,00","41125305,64"
16,XRP,XRP,2013-08-20 23:59:59,"0,01","0,01","0,01","0,01","0,00","47673882,85"
17,XRP,XRP,2013-08-21 23:59:59,"0,01","0,01","0,01","0,01","0,00","47928746,05"
18,XRP,XRP,2013-08-22 23:59:59,"0,01","0,01","0,01","0,01","0,00","40205218,19"
19,XRP,XRP,2013-08-23 23:59:59,"0,01","0,00","0,01","0,01","0,00","40172930,31"
20,XRP,XRP,2013-08-24 23:59:59,"0,01","0,01","0,01","0,01","0,00","43357938,61"
21,XRP,XRP,2013-08-25 23:59:59,"0,01","0,01","0,01","0,01","0,00","47719539,32"
22,XRP,XRP,2013-08-26 23:59:59,"0,01","0,01","0,01","0,01","0,00","50166773,36"
23,XRP,XRP,2013-08-27 23:59:59,"0,01","0,01","0,01","0,01","0,00","50441337,65"
24,XRP,XRP,2013-08-28 23:59:59,"0,01","0,01","0,01","0,01","0,00","48830305,10"
25,XRP,XRP,2013-08-29 23:59:59,"0,01","0,01","0,01","0,01","0,00","45051371,72"
26,XRP,XRP,2013-08-30 23:59:59,"0,01","0,01","0,01","0,01","0,00","46362744,55"
27,XRP,XRP,2013-08-31 23:59:59,"0,01","0,01","0,01","0,01","0,00","44028635,37"
28,XRP,XRP,2013-09-01 23:59:59,"0,01","0,01","0,01","0,01","0,00","45239782,86"
29,XRP,XRP,2013-09-02 23:59:59,"0,01","0,01","0,01","0,01","0,00","43216200,27"
30,XRP,XRP,2013-09-03 23:59:59,"0,01","0,01","0,01","0,01","0,00","44326106,08"
31,XRP,XRP,2013-09-04 23:59:59,"0,01","0,01","0,01","0,01","0,00","44522804,19"
