SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
1,Dogecoin,DOGE,2013-12-16 23:59:59,"0,00","0,00","0,00","0,00","0,00","1509085,16"
2,Dogecoin,DOGE,2013-12-17 23:59:59,"0,00","0,00","0,00","0,00","0,00","2169687,98"
3,Dogecoin,DOGE,2013-12-18 23:59:59,"0,00","0,00","0,00","0,00","0,00","3188943,21"
4,Dogecoin,DOGE,2013-12-19 23:59:59,"0,00","0,00","0,00","0,00","0,00","11150339,22"
5,Dogecoin,DOGE,2013-12-20 23:59:59,"0,00","0,00","0,00","0,00","0,00","7284337,12"
6,Dogecoin,DOGE,2013-12-21 23:59:59,"0,00","0,00","0,00","0,00","0,00","4360316,34"
7,Dogecoin,DOGE,2013-12-22 23:59:59,"0,00","0,00","0,00","0,00","0,00","3706592,19"
8,Dogecoin,DOGE,2013-12-23 23:59:59,"0,00","0,00","0,00","0,00","0,00","5644793,35"
9,Dogecoin,DOGE,2013-12-24 23:59:59,"0,00","0,00","0,00","0,00","0,00","9075937,82"
10,Dogecoin,DOGE,2013-12-25 23:59:59,"0,00","0,00","0,00","0,00","0,00","8194483,24"
11,Dogecoin,DOGE,2013-12-26 23:59:59,"0,00","0,00","0,00","0,00","0,00","8836621,02"
12,Dogecoin,DOGE,2013-12-27 23:59:59,"0,00","0,00","0,00","0,00","477422,00","8016603,65"
13,Dogecoin,DOGE,2013-12-28 23:59:59,"0,00","0,00","0,00","0,00","341581,00","7374148,78"
14,Dogecoin,DOGE,2013-12-29 23:59:59,"0,00","0,00","0,00","0,00","360974,00","7634717,17"
15,Dogecoin,DOGE,2013-12-30 23:59:59,"0,00","0,00","0,00","0,00","276660,00","7270541,90"
16,Dogecoin,DOGE,2013-12-31 23:59:59,"0,00","0,00","0,00","0,00","273400,00","7689658,67"
17,Dogecoin,DOGE,2014-01-01 23:59:59,"0,00","0,00","0,00","0,00","307917,00","8335005,00"
18,Dogecoin,DOGE,2014-01-02 23:59:59,"0,00","0,00","0,00","0,00","318037,00","6935467,10"
19,Dogecoin,DOGE,2014-01-03 23:59:59,"0,00","0,00","0,00","0,00","303106,00","6162989,75"
20,Dogecoin,DOGE,2014-01-04 23:59:59,"0,00","0,00","0,00","0,00","313907,00","6323971,52"
21,Dogecoin,DOGE,2014-01-05 23:59:59,"0,00","0,00","0,00","0,00","245107,00","5883643,91"
22,Dogecoin,DOGE,2014-01-06 23:59:59,"0,00","0,00","0,00","0,00","265529,00","5711172,42"
23,Dogecoin,DOGE,2014-01-07 23:59:59,"0,00","0,00","0,00","0,00","212892,00","5198193,35"
24,Dogecoin,DOGE,2014-01-08 23:59:59,"0,00","0,00","0,00","0,00","174256,00","5422855,09"
25,Dogecoin,DOGE,2014-01-09 23:59:59,"0,00","0,00","0,00","0,00","314644,00","6035300,02"
26,Dogecoin,DOGE,2014-01-10 23:59:59,"0,00","0,00","0,00","0,00","570553,00","9440391,36"
27,Dogecoin,DOGE,2014-01-11 23:59:59,"0,00","0,00","0,00","0,00","986660,00","9264268,56"
28,Dogecoin,DOGE,2014-01-12 23:59:59,"0,00","0,00","0,00","0,00","296158,00","9207367,91"
29,Dogecoin,DOGE,2014-01-13 23:59:59,"0,00","0,00","0,00","0,00","391890,00","7601922,10"
30,Dogecoin,DOGE,2014-01-14 23:59:59,"0,00","0,00","0,00","0,00","577691,00","9605481,36"
31,Dogecoin,DOGE,2014-01-15 23:59:59,"0,00","0,00","0,00","0,00","1259190,00","11931633,85"
32,Dogecoin,DOGE,2014-01-16 23:59:59,"0,00","0,00","0,00","0,00","483679,00","11370074,05"
33,Dogecoin,DOGE,2014-01-17 23:59:59,"0,00","0,00","0,00","0,00","716054,00","12561727,17"
34,Dogecoin,DOGE,2014-01-18 23:59:59,"0,00","0,00","0,00","0,00","2998020,00","18272131,50"
35,Dogecoin,DOGE,2014-01-19 23:59:59,"0,00","0,00","0,00","0,00","3509460,00","22169606,10"
36,Dogecoin,DOGE,2014-01-20 23:59:59,"0,00","0,00","0,00","0,00","9061440,00","40786394,22"
37,Dogecoin,DOGE,2014-01-21 23:59:59,"0,00","0,00","0,00","0,00","13114300,00","60303237,82"
38,Dogecoin,DOGE,2014-01-22 23:59:59,"0,00","0,00","0,00","0,00","5896280,00","50918549,01"
39,Dogecoin,DOGE,2014-01-23 23:59:59,"0,00","0,00","0,00","0,00","5532260,00","62533457,92"
